Year,Month,Rainfall_mm,Maize_Yield_bags_per_ha
2022,January,22.067554912404127,17.098555482292323
2021,January,0.0,17.359809374792153
2016,May,87.91576690394703,26.108167631627406
2016,March,13.168888070089036,15.67439121137745
2017,August,275.35962319898255,21.060532832997744
2011,June,206.1314305801396,25.393729661563587
2011,November,19.52611934098197,20.39746248132428
2019,July,246.4800622359865,22.16728465683744
2022,June,201.89958214408674,23.500691751070107
2012,June,225.20080871289935,24.66013672967544
2014,June,189.52017673031838,25.34217048223687
2016,March,0.0,13.336771922978699
2020,June,213.0062086191664,23.359388499833628
2010,December,0.0,16.353305505054575
2016,March,20.785562319944955,18.83313547159729
2014,December,14.940715287087245,15.31303958187956
2014,July,224.67283999887235,27.40396851384152
2022,September,192.15980241736796,24.453975728641076
2022,April,38.92291212773587,20.141636602045757
2019,March,9.838316581224115,20.643505138628655
2014,July,236.34722654429785,25.90317727439215
2014,March,3.8551968734562676,16.22908705717986
2020,February,34.927026396187976,19.701821211503546
2020,June,203.0744411857445,26.98528572380929
2014,December,0.0,13.601580665321988
2019,August,227.3278620896845,20.395308862253938
2014,March,33.843106949104836,16.38503205266939
2014,August,239.6811956462134,23.377819866093677
2016,July,250.6111004671365,25.13569617232458
2011,May,109.90710232539618,22.35994083153538
2018,July,243.49317429320382,24.35574494642845
2011,July,242.2696331072468,27.05143898984665
2013,August,250.36462427457377,24.984401467309056
2024,August,252.9432190300112,25.750733754232595
2013,February,14.715323380555605,14.210628806530018
2010,August,248.99531927628962,22.2691799878052
2021,February,4.070749773753647,16.887397711959427
2014,February,30.574246071504536,18.344126372342345
2022,April,23.632495188984457,21.069190921023583
2013,March,6.611297692328524,21.184273601979292
2019,February,20.482644684473165,13.844738487630353
2020,October,64.30012431656799,21.74637839981707
2019,October,72.34629131124119,22.869566404206676
2021,April,16.923160240243394,14.57318682761247
2022,September,193.8646511407096,23.241290526205326
2024,December,0.0,16.45715680884122
2020,October,78.0485675652711,22.671114686998035
2012,June,177.06175406947224,25.886615349695802
2010,September,214.94947229968477,23.413994507153305
2020,May,94.98974249990623,22.861353225388722
2013,December,0.0,16.576560867687718
2012,August,241.18577777088328,24.71595506738568
2018,October,39.6876173329685,18.218813980443336
2024,August,253.83572036741657,22.618819615163865
2023,June,220.90445776850106,23.69877522917027
2012,August,246.3702708862783,25.543677806490795
2022,July,224.72451400600454,20.878297730116458
2024,January,0.0,17.805168206854365
2012,May,88.72212781161329,27.616903585964664
2023,November,0.0,15.649102606394075
2015,November,23.131649288518133,21.629881939836103
2010,January,30.922553649545968,20.749506958074534
2016,January,15.360937887171936,18.05324766638487
2018,July,257.67541614249956,22.08758748546979
2021,October,40.72701674866539,19.174161926060137
2017,September,194.44723066212606,24.030927159204047
2011,November,10.44581171185073,18.28602358732507
2018,January,1.3261032943777102,18.37775175291911
2019,June,177.87466328799744,24.61132596459875
2018,August,232.24766519095792,20.447981210481952
2023,November,0.0,15.036504983233433
2024,March,25.701746148631965,19.11923802663519
2022,October,37.63719763506192,22.62803488350885
2021,September,215.3155054328803,25.790039929743294
2015,April,15.602738517252522,14.973183651644987
2014,July,240.4168983589342,26.082436757214236
2024,August,271.26879458901914,25.587489196824606
2023,February,4.667258673205889,13.538294079071427
2011,April,21.11329370366806,13.889625637565242
2022,May,101.84751571277172,22.872451587323024
2011,May,90.00945247197636,19.381104272148363
2019,September,204.70400159854574,23.75151201218189
2010,February,0.0,9.535475573436702
2017,August,242.58727642424046,27.369353042278203
2022,June,219.91888821821806,23.60775219585388
2022,September,187.96681909457328,25.918507450204352
2013,January,0.0,15.883583799638933
2022,January,11.491204175770354,18.93530216672904
2018,June,193.4976888528007,24.537996218335962
2023,June,181.83026119865158,23.345234335103694
2024,May,93.6028166214771,23.495389024909723
2011,May,110.70376939349875,21.953051825758493
2019,December,22.390328534392825,17.005510236065877
2013,August,242.67949058477345,22.326961079714344
2015,April,0.0,17.0480907927221
2021,August,254.0526584563865,22.792206018426103
2018,September,198.00486075837307,25.934625932129677
2020,August,219.56181214670187,23.472353551208133
2012,July,257.9139701943274,20.67024512822874
2012,March,7.4033689824994395,13.349957279175822
2023,May,103.9964497365029,23.195755139608252
2012,November,0.0,17.609478708914345
2014,June,183.98112634802925,23.37474031587155
2015,April,22.008537958464142,19.808884075450813
2017,December,0.0,15.403359699695944
2021,September,203.43224750495858,26.221490147586195
2015,March,5.646623329158378,15.146214334876044
2018,June,182.5861466902692,25.170281319681674
2012,September,180.91791482021588,19.157046262725636
2018,August,249.548397062365,25.35677582198908
2011,March,0.0,13.260538590580126
2020,May,106.28731391507796,27.48492291246712
2016,January,0.3119056151311184,13.857650738442066
2018,June,192.2565533834274,27.70468590804413
2022,October,43.310537313131974,17.79641322381209
2012,May,89.75884716726951,20.65030308410851
2014,August,244.84005473992192,26.9880871073363
2017,January,4.846189096740436,15.291635753566982
2014,March,0.0,12.153618382606687
2019,July,259.2466466572074,22.960316304050714
2010,March,0.292801296140615,21.697811955893204
2022,October,57.48129362548529,18.993167876304266
2019,October,46.60463605691685,21.95859448194123
2018,May,98.69905615806647,20.1404910024885
2023,July,259.78843401862804,21.753853567978524
2018,January,28.099466643263185,20.237964521210962
2012,March,0.0,17.842032723470226
2022,March,4.0178326579110495,17.41463038351874
2023,March,10.27099225941712,14.6649058694374
2021,December,0.0,17.339921635162323
2014,February,6.978370018401887,15.211757741069292
2011,March,0.0,16.127198131186923
2015,October,83.93787378864718,20.096554543817692
2010,February,12.363291850091372,19.393821335029568
2024,September,195.80537913131428,25.82980058965409
2023,June,179.06409707779682,25.85635142013136
2017,February,9.192836024931768,18.218933811797974
2016,February,29.81079077347127,23.412087713610223
2014,May,105.69449759820364,23.995200327009325
2010,September,199.91576452366004,24.17467611141006
2017,July,251.07725765192538,22.893604213126487
2024,June,197.5269146440442,27.543037250134034
2012,June,179.90186152080537,27.27975423290976
2014,December,19.756726010097978,17.060490888317
2018,April,0.0,14.064356025811136
2016,January,19.45491819841664,17.22184688819911
2019,July,231.01046651557633,23.209829849302547
2013,August,255.6093003975683,24.378437244419843
2019,March,0.0,14.546351176370626
2013,December,0.0,13.435179631002995
2024,September,221.23063534204164,23.845369474364798
2019,June,213.25737781238246,27.710816150158237
2013,November,14.974663472219406,15.966750865731735
2012,November,6.0559513550491415,15.87464916951906
2019,December,0.0,15.928718563443207
2016,May,79.31440313260296,24.33408195195993
2023,March,0.0,15.68231931174568
2010,July,250.24931807319214,23.00170004566729
2024,September,205.80040702212912,23.85049438600269
2021,May,110.06945946185866,20.840956489519513
2020,July,247.89569369319616,27.49491043149247
2022,March,0.0,13.924510058950299
2012,January,7.708617744883725,16.45386744406562
2023,July,251.25945148910338,24.455001432336964
2011,April,28.52082202842655,20.33561727622936
2016,January,6.147279853927688,15.450054200106354
2020,February,22.08860551804097,21.31896131761937
2017,November,0.0,13.330941390658719
2011,July,262.6062100393046,22.712101890975493
2014,December,0.0,16.974843354300845
2014,October,44.97007721069116,19.349009420845668
2020,January,4.979704958535218,16.19136825663772
2012,December,10.641777257085593,15.524364975668734
2021,March,10.69658697264124,15.881812946018433
2016,February,23.082157213312545,18.843772152577838
2017,December,0.0,17.451964232350065
2010,October,44.96054832328928,21.145419543818285
2022,August,248.5093097010201,27.268309698877157
2022,October,49.64801026442222,19.203874039356354
2024,March,2.708705911684011,14.963979546478525
2022,October,64.99912852913076,17.79981865140901
2017,March,0.0,13.144394156841615
2017,September,211.25461387960362,28.128171478534917
2014,October,51.433261721937924,19.703534696182068
2020,March,4.0507824466977205,18.036318457930594
2011,January,0.0,15.756737965469572
2013,February,26.627964446736446,18.94529395295423
2013,December,2.843724248981151,17.586788373742976
2018,October,12.451515605011444,17.9340022521445
2021,March,0.0,11.618734206287087
2020,December,7.668038992874711,18.83782565495751
2013,March,0.9382722805846222,17.286818394247263
2016,April,43.18417386982968,22.014257823263797
2017,May,121.59946794057089,25.461068338696464
2011,March,4.131504583523892,12.517150072189143
2016,July,242.30906267805076,22.14878102182244
2011,October,85.5641407624672,21.972788922155992
2018,November,1.848072101767285,16.581537927923804
2019,May,97.65403669558681,26.35584477910198
2018,July,236.6602595739832,24.42609940597714
2014,August,231.8629412145293,21.55302557613207
2023,June,185.8234636364207,24.915752587285763
2013,March,0.0,13.895158040252289
2015,May,75.9052380449225,21.583073014797336
2012,November,0.0,16.800111927379206
2022,January,1.2365962940175492,12.497990649705722
2020,May,92.36186384425204,21.191554316162808
2022,September,201.7876176562877,27.538490807105315
2018,April,0.0,15.510052158294835
2010,June,192.5980080665004,26.29506721072785
2015,August,246.19794942356535,22.18141078415689
2024,February,7.214190965000728,14.451467545229256
2021,May,113.14010707897897,23.701549712920762
2024,March,31.51786028629511,18.264594628182703
2011,June,184.37389849634306,21.96683191835745
2014,May,69.95290485616083,18.19861916910986
2022,October,57.00689976517225,21.47925923484755
2015,September,173.282139469518,26.77653773312013
2021,February,4.754084224748407,16.080246725199125
2010,May,121.18330942383136,25.755857704631232
2018,March,0.0,13.497615549169426
2012,June,162.72276898006044,23.472142548000253
2013,March,0.0,13.305640945697633
2013,December,0.0,15.433703765917537
2017,April,15.627160272878822,15.594465706365721
2014,August,245.52982007950092,24.595634103243288
2017,February,0.0,18.101864759492543
2018,September,195.52117801573607,24.965427155790845
2010,February,22.62321634884836,18.03619665281259
2013,April,33.29704950869868,19.117721625547688
2024,February,2.813439380393431,16.30448387115055
2014,March,0.0,15.497119411553047
2020,July,245.50155014033308,23.29663036421895
2017,November,0.0,11.516301909004723
2015,May,88.76912638388558,22.688768112054397
2024,March,5.397845879961006,13.798876051140729
2017,February,30.98561761297051,16.606064456114648
2010,July,260.54185800790106,23.908291456333902
2017,August,233.30659035234297,27.698144012721276
2018,March,0.0,17.118308347220005
2023,February,27.008734770644672,16.636861410903027
2017,April,39.88697950096493,18.61040941679319
2020,October,57.33040443919786,21.00629477502721
2017,February,9.985368877941783,17.95012410764871
2017,January,11.902330808283194,13.025888137217281
2024,January,19.56510364317229,13.953209233220836
2024,August,258.48819306512485,25.40529133846667
2011,May,80.63550354677203,21.216380477469766
2012,July,229.41442997271096,23.837622172564142
2010,February,7.379485737213881,17.619968481234057
2020,March,22.654631191794124,20.364098095962813
2019,January,0.0,14.861556252510946
2015,December,0.0,13.668259867007624
2013,October,67.47277449646187,24.43245270323923
2015,July,227.48476692180117,23.138630554808877
2011,August,242.6039136456161,24.384547316514883
2024,June,182.8559472011753,25.84567515860341
2019,January,0.0,15.251095458243443
2018,June,203.1942637200555,24.85145237876723
2015,March,0.0,15.06078039214834
2017,April,17.67455561191997,16.355112971499448
2024,August,239.11805905999347,27.148810868903173
2012,June,203.4137917191186,24.2445776711418
2013,November,10.454316067661034,15.708639338462604
2017,August,260.5968695637996,23.790527769350952
2011,December,0.0,16.175433851620557
2021,September,173.4368577189725,22.733542611200086
2020,September,179.09112490401418,25.285638373345382
2018,July,271.98772499227636,26.924077827608865
2015,February,21.570766521611358,18.47174234372398
2018,July,218.9841339877089,23.458723589700465
2012,June,183.1832437213764,23.755264891320863
2014,July,243.47784272122814,22.846987889643454
2016,September,167.31050284436319,26.447513510816194
2014,May,80.9088546139029,22.53277720004371
2024,March,34.111240046249605,16.77617173257425
2015,February,0.0,14.70799155623978
2010,November,16.514394524978567,20.898431949180882
2020,August,224.55675608321374,25.397807092675343
